R_Cam.30
6611.4367	3242.0000
6611.4764	4888.0000
6611.5162	5099.0000
6611.5559	5342.0000
6611.5957	5467.0000
6611.6355	5608.0000
6611.6752	5575.0000
6611.7150	5584.0000
6611.7548	5523.0000
6611.7946	5453.0000
6611.8343	7134.0000
6611.8741	6972.0000
6611.9138	6780.0000
6611.9536	6607.0000
6611.9933	6476.0000
6612.0330	6434.0000
6612.0728	6377.0000
6612.1125	6478.0000
6612.1522	6805.0000
6612.1920	6905.0000
6612.2317	7124.0000
6612.2714	7311.0000
6612.3112	7391.0000
6612.3509	7542.0000
6612.3906	7571.0000
6612.4303	7593.0000
6612.4701	7678.0000
6612.5098	7757.0000
6612.5495	7719.0000
6612.5892	7627.0000
6612.6289	7402.0000
6612.6686	7062.0000
6612.7084	6822.0000
6612.7481	6747.0000
6612.7878	6630.0000
6612.8276	6603.0000
6612.8673	6695.0000
6612.9070	6821.0000
6612.9467	6833.0000
6612.9864	7075.0000
6613.0261	7260.0000
6613.0658	7391.0000
6613.1055	7572.0000
6613.1452	7583.0000
6613.1849	7668.0000
6613.2245	7557.0000
6613.2642	7535.0000
6613.3039	7403.0000
6613.3436	7175.0000
6613.3833	7030.0000
6613.4230	6916.0000
6613.4626	6769.0000
6613.5023	6615.0000
6613.5420	6674.0000
6613.5817	6780.0000
6613.6213	7041.0000
6613.6610	7183.0000
6613.7007	7265.0000
6613.7403	7442.0000
6613.7800	7593.0000
6613.8197	7653.0000
6613.8594	7661.0000
6613.8991	7668.0000
6613.9388	7673.0000
6613.9784	7755.0000
6614.0181	7708.0000
6614.0577	7704.0000
6614.0974	7681.0000
6614.1370	7615.0000
6614.1767	7500.0000
6614.2163	7200.0000
6614.2560	6990.0000
6614.2956	6829.0000
6614.3353	6818.0000
6614.3749	6910.0000
6614.4145	6926.0000
6614.4542	7042.0000
6614.4938	7350.0000
6614.5334	7664.0000
6614.5731	7849.0000
6614.6127	8033.0000
6614.6523	8034.0000
6614.6920	8004.0000
6614.7316	7936.0000
6614.7712	7852.0000
6614.8108	7798.0000
6614.8505	7661.0000
6614.8901	7442.0000
6614.9298	7438.0000
6614.9694	7431.0000
6615.0090	7381.0000
6615.0486	7466.0000
6615.0882	7412.0000
6615.1278	7316.0000
6615.1675	7098.0000
6615.2071	6984.0000
6615.2467	7119.0000
6615.2863	7115.0000
6615.3259	7205.0000
6615.3655	7320.0000
6615.4051	7689.0000
6615.4447	8107.0000
6615.4842	8351.0000
6615.5238	8591.0000
6615.5634	8712.0000
6615.6030	8715.0000
6615.6426	8449.0000
6615.6822	8259.0000
6615.7218	8119.0000
6615.7614	7994.0000
6615.8009	7973.0000
6615.8405	7837.0000
6615.8801	7781.0000
6615.9197	7776.0000
6615.9593	7622.0000
6615.9989	7532.0000
6616.0385	7534.0000
6616.0780	7545.0000
6616.1176	7622.0000
6616.1572	7897.0000
6616.1967	8077.0000
6616.2363	8272.0000
6616.2759	8450.0000
6616.3154	8562.0000
6616.3550	8610.0000
6616.3945	8325.0000
6616.4341	8197.0000
6616.4736	7929.0000
6616.5132	7742.0000
6616.5527	7810.0000
6616.5923	7998.0000
6616.6318	8131.0000
6616.6714	8311.0000
6616.7109	8513.0000
6616.7504	8567.0000
6616.7900	8549.0000
6616.8295	8383.0000
6616.8691	8212.0000
6616.9086	8063.0000
6616.9481	8087.0000
6616.9876	8035.0000
6617.0273	7971.0000
6617.0668	8071.0000
6617.1063	8226.0000
6617.1458	8329.0000
6617.1854	8446.0000
6617.2249	8446.0000
6617.2644	8505.0000
6617.3039	8582.0000
6617.3434	8750.0000
6617.3829	8835.0000
6617.4225	8787.0000
6617.4620	8732.0000
6617.5015	8800.0000
6617.5410	8761.0000
6617.5805	8780.0000
6617.6200	8892.0000
6617.6595	9014.0000
6617.6990	9129.0000
6617.7385	8836.0000
6617.7780	8541.0000
6617.8175	8356.0000
6617.8570	8049.0000
6617.8965	7785.0000
6617.9359	7580.0000
6617.9754	7334.0000
6618.0149	7313.0000
6618.0544	7444.0000
6618.0940	7664.0000
6618.1335	7836.0000
6618.1729	8087.0000
6618.2124	8243.0000
6618.2519	8482.0000
6618.2914	8550.0000
6618.3308	8549.0000
6618.3703	8407.0000
6618.4098	8239.0000
6618.4492	8073.0000
6618.4887	7941.0000
6618.5282	7769.0000
6618.5676	7685.0000
6618.6071	7479.0000
6618.6466	7494.0000
6618.6860	7525.0000
6618.7255	7404.0000
6618.7649	7442.0000
6618.8044	7389.0000
6618.8438	7426.0000
6618.8833	7464.0000
6618.9227	7652.0000
6618.9622	7873.0000
6619.0016	7960.0000
6619.0411	8168.0000
6619.0805	8323.0000
6619.1200	8360.0000
6619.1595	8426.0000
6619.1989	8590.0000
6619.2383	8505.0000
6619.2778	8484.0000
6619.3172	8568.0000
6619.3566	8415.0000
6619.3961	8352.0000
6619.4355	8416.0000
6619.4749	8347.0000
6619.5143	8194.0000
6619.5537	8186.0000
6619.5932	8038.0000
6619.6326	7983.0000
6619.6720	7941.0000
6619.7114	7846.0000
6619.7508	7789.0000
6619.7902	7900.0000
6619.8296	8022.0000
6619.8690	8177.0000
6619.9084	8396.0000
6619.9479	8564.0000
6619.9873	8594.0000
6620.0267	8449.0000
6620.0661	8343.0000
6620.1054	8227.0000
6620.1448	8212.0000
6620.1843	8336.0000
6620.2237	8475.0000
6620.2631	8517.0000
6620.3025	8497.0000
6620.3419	8594.0000
6620.3813	8734.0000
6620.4207	8780.0000
6620.4600	8898.0000
6620.4994	8955.0000
6620.5388	8979.0000
6620.5782	9021.0000
6620.6176	8926.0000
6620.6569	8730.0000
6620.6963	8573.0000
6620.7357	8329.0000
6620.7750	8415.0000
6620.8144	8374.0000
6620.8538	8404.0000
6620.8931	8487.0000
6620.9325	8558.0000
6620.9718	8362.0000
6621.0112	8128.0000
6621.0506	7926.0000
6621.0899	7771.0000
6621.1293	7763.0000
6621.1686	7863.0000
6621.2080	7975.0000
6621.2474	8127.0000
6621.2868	8222.0000
6621.3261	8387.0000
6621.3654	8431.0000
6621.4048	8552.0000
6621.4441	8536.0000
6621.4835	8543.0000
6621.5228	8534.0000
6621.5621	8374.0000
6621.6015	8216.0000
6621.6408	8076.0000
6621.6801	7962.0000
6621.7195	7810.0000
6621.7588	7772.0000
6621.7981	7727.0000
6621.8374	7931.0000
6621.8768	8147.0000
6621.9161	8270.0000
