R_Cam.8
5050.7368	45.0000
5050.7670	117.0000
5050.7973	184.0000
5050.8275	189.0000
5050.8578	177.0000
5050.8880	209.0000
5050.9183	293.0000
5050.9485	312.0000
5050.9788	285.0000
5051.0090	301.0000
5051.0393	395.0000
5051.0695	400.0000
5051.0998	475.0000
5051.1300	549.0000
5051.1602	574.0000
5051.1905	565.0000
5051.2207	614.0000
5051.2510	501.0000
5051.2812	577.0000
5051.3114	686.0000
5051.3417	624.0000
5051.3719	652.0000
5051.4021	614.0000
5051.4324	680.0000
5051.4626	622.0000
5051.4928	486.0000
5051.5230	491.0000
5051.5533	445.0000
5051.5836	384.0000
5051.6138	345.0000
5051.6440	342.0000
5051.6742	340.0000
5051.7045	259.0000
5051.7347	297.0000
5051.7649	343.0000
5051.7951	313.0000
5051.8253	341.0000
5051.8555	404.0000
5051.8857	323.0000
5051.9160	319.0000
5051.9462	399.0000
5051.9764	375.0000
5052.0066	320.0000
5052.0368	378.0000
5052.0670	396.0000
5052.0972	363.0000
5052.1274	385.0000
5052.1576	422.0000
5052.1878	320.0000
5052.2180	227.0000
5052.2482	247.0000
5052.2784	358.0000
5052.3086	406.0000
5052.3388	454.0000
5052.3689	485.0000
5052.3991	434.0000
5052.4293	452.0000
5052.4595	496.0000
5052.4897	485.0000
5052.5199	523.0000
5052.5501	575.0000
5052.5802	541.0000
5052.6104	495.0000
5052.6407	518.0000
5052.6709	523.0000
5052.7011	530.0000
5052.7312	549.0000
5052.7614	694.0000
5052.7916	665.0000
5052.8218	637.0000
5052.8519	662.0000
5052.8821	575.0000
5052.9123	525.0000
5052.9424	519.0000
5052.9726	473.0000
5053.0028	321.0000
5053.0329	287.0000
5053.0631	273.0000
5053.0933	313.0000
5053.1234	251.0000
5053.1536	269.0000
5053.1837	301.0000
5053.2139	358.0000
5053.2440	321.0000
5053.2742	331.0000
5053.3044	416.0000
5053.3345	347.0000
5053.3647	398.0000
5053.3948	335.0000
5053.4250	329.0000
5053.4551	367.0000
5053.4852	361.0000
5053.5154	312.0000
5053.5455	415.0000
5053.5757	432.0000
5053.6058	459.0000
