R_Cam.2
4745.2499	61.0000
4745.2783	119.0000
4745.3067	132.0000
4745.3351	183.0000
4745.3635	231.0000
4745.3918	251.0000
4745.4202	255.0000
4745.4486	246.0000
4745.4770	217.0000
4745.5054	205.0000
4745.5338	203.0000
4745.5621	200.0000
4745.5905	172.0000
4745.6189	224.0000
4745.6473	255.0000
4745.6756	224.0000
4745.7040	194.0000
4745.7324	178.0000
4745.7607	253.0000
4745.7891	239.0000
4745.8175	213.0000
4745.8459	160.0000
4745.8742	250.0000
4745.9026	272.0000
4745.9309	235.0000
4745.9593	256.0000
4745.9877	223.0000
4746.0160	212.0000
4746.0444	172.0000
4746.0727	233.0000
4746.1011	292.0000
4746.1295	264.0000
4746.1578	246.0000
4746.1862	205.0000
4746.2145	186.0000
4746.2429	172.0000
4746.2712	143.0000
4746.2997	190.0000
4746.3280	212.0000
4746.3564	157.0000
4746.3847	204.0000
4746.4131	219.0000
4746.4414	247.0000
4746.4697	211.0000
4746.4981	203.0000
4746.5264	242.0000
4746.5548	219.0000
4746.5831	196.0000
4746.6114	195.0000
4746.6398	172.0000
4746.6681	183.0000
4746.6964	181.0000
4746.7248	273.0000
4746.7531	325.0000
4746.7814	273.0000
4746.8098	296.0000
4746.8381	306.0000
4746.8664	291.0000
4746.8947	240.0000
4746.9231	243.0000
4746.9514	234.0000
4746.9797	278.0000
4747.0080	212.0000
4747.0364	191.0000
4747.0647	194.0000
4747.0930	253.0000
4747.1213	240.0000
4747.1496	229.0000
4747.1779	203.0000
4747.2062	240.0000
4747.2346	226.0000
4747.2629	217.0000
4747.2912	188.0000
4747.3195	152.0000
4747.3479	204.0000
4747.3762	188.0000
4747.4045	218.0000
4747.4328	195.0000
4747.4611	199.0000
4747.4894	216.0000
4747.5177	183.0000
4747.5460	249.0000
4747.5743	218.0000
4747.6026	231.0000
4747.6309	196.0000
4747.6592	243.0000
4747.6875	244.0000
4747.7158	221.0000
4747.7441	178.0000
4747.7724	198.0000
4747.8007	215.0000
4747.8290	222.0000
