R_Cam.6
4944.6285	352.0000
4944.6581	499.0000
4944.6877	500.0000
4944.7173	470.0000
4944.7469	404.0000
4944.7765	408.0000
4944.8061	354.0000
4944.8357	287.0000
4944.8653	310.0000
4944.8949	279.0000
4944.9245	479.0000
4944.9541	571.0000
4944.9837	685.0000
4945.0133	700.0000
4945.0429	787.0000
4945.0725	853.0000
4945.1021	888.0000
4945.1317	946.0000
4945.1613	977.0000
4945.1908	871.0000
4945.2204	895.0000
4945.2500	871.0000
4945.2797	910.0000
4945.3093	965.0000
4945.3389	979.0000
4945.3684	923.0000
4945.3980	864.0000
4945.4276	844.0000
4945.4572	803.0000
4945.4868	793.0000
4945.5163	777.0000
4945.5459	682.0000
4945.5755	653.0000
4945.6051	645.0000
4945.6346	765.0000
4945.6642	843.0000
4945.6938	935.0000
4945.7233	909.0000
4945.7529	922.0000
4945.7825	933.0000
4945.8120	887.0000
4945.8416	823.0000
4945.8711	866.0000
4945.9007	844.0000
4945.9303	847.0000
4945.9598	808.0000
4945.9894	857.0000
4946.0189	902.0000
4946.0485	890.0000
4946.0780	841.0000
4946.1076	898.0000
4946.1371	902.0000
4946.1667	974.0000
4946.1962	946.0000
4946.2258	849.0000
4946.2553	844.0000
4946.2849	838.0000
4946.3145	747.0000
4946.3441	647.0000
4946.3736	699.0000
4946.4031	701.0000
4946.4327	620.0000
4946.4622	671.0000
4946.4917	761.0000
4946.5213	730.0000
4946.5508	774.0000
4946.5803	742.0000
4946.6099	771.0000
4946.6394	793.0000
4946.6689	800.0000
4946.6985	884.0000
4946.7280	845.0000
4946.7575	858.0000
4946.7870	873.0000
4946.8166	917.0000
4946.8461	942.0000
4946.8756	871.0000
4946.9051	875.0000
4946.9346	929.0000
4946.9642	892.0000
4946.9937	762.0000
4947.0232	679.0000
4947.0527	685.0000
4947.0822	628.0000
4947.1117	611.0000
4947.1412	672.0000
4947.1707	716.0000
4947.2002	731.0000
4947.2297	714.0000
4947.2592	750.0000
4947.2888	815.0000
4947.3183	862.0000
4947.3478	856.0000
4947.3774	842.0000
4947.4069	850.0000
4947.4364	861.0000
4947.4658	840.0000
4947.4953	806.0000
4947.5248	817.0000
4947.5543	937.0000
4947.5838	1035.0000
4947.6133	988.0000
4947.6428	974.0000
4947.6723	983.0000
4947.7018	874.0000
4947.7313	953.0000
4947.7607	887.0000
4947.7902	904.0000
4947.8197	872.0000
4947.8492	907.0000
4947.8787	916.0000
4947.9081	816.0000
4947.9376	800.0000
4947.9671	784.0000
