R_Cam.5
4893.2291	79.0000
4893.2584	120.0000
4893.2877	162.0000
4893.3170	243.0000
4893.3463	280.0000
4893.3756	227.0000
4893.4049	196.0000
4893.4341	214.0000
4893.4634	237.0000
4893.4927	157.0000
4893.5220	229.0000
4893.5513	234.0000
4893.5806	284.0000
4893.6098	315.0000
4893.6391	326.0000
4893.6684	344.0000
4893.6978	381.0000
4893.7271	352.0000
4893.7563	354.0000
4893.7856	350.0000
4893.8149	396.0000
4893.8442	402.0000
4893.8734	410.0000
4893.9027	325.0000
4893.9320	362.0000
4893.9612	342.0000
4893.9905	308.0000
4894.0198	316.0000
4894.0490	369.0000
4894.0783	351.0000
4894.1076	249.0000
4894.1368	291.0000
4894.1661	256.0000
4894.1953	234.0000
4894.2246	283.0000
4894.2539	307.0000
4894.2831	295.0000
4894.3124	280.0000
4894.3416	349.0000
4894.3709	371.0000
4894.4001	309.0000
4894.4294	378.0000
4894.4586	380.0000
4894.4879	373.0000
4894.5171	298.0000
4894.5464	346.0000
4894.5756	375.0000
4894.6048	387.0000
4894.6341	334.0000
4894.6633	415.0000
4894.6926	426.0000
4894.7218	396.0000
4894.7511	368.0000
4894.7804	356.0000
4894.8096	365.0000
4894.8388	443.0000
4894.8681	406.0000
4894.8973	384.0000
4894.9265	414.0000
4894.9557	428.0000
4894.9850	405.0000
4895.0142	419.0000
4895.0434	317.0000
4895.0726	236.0000
4895.1019	267.0000
4895.1311	277.0000
4895.1603	220.0000
4895.1895	279.0000
4895.2187	266.0000
4895.2480	245.0000
4895.2772	195.0000
4895.3064	239.0000
4895.3356	283.0000
4895.3648	295.0000
4895.3940	357.0000
4895.4232	310.0000
4895.4524	266.0000
4895.4816	319.0000
4895.5108	312.0000
4895.5401	264.0000
4895.5693	315.0000
4895.5985	314.0000
4895.6277	283.0000
4895.6569	277.0000
4895.6861	338.0000
4895.7153	381.0000
4895.7444	235.0000
4895.7736	282.0000
4895.8029	337.0000
4895.8321	259.0000
4895.8613	292.0000
4895.8905	319.0000
4895.9197	231.0000
4895.9489	289.0000
4895.9781	298.0000
4896.0073	315.0000
4896.0364	299.0000
4896.0656	314.0000
4896.0948	322.0000
4896.1240	332.0000
4896.1532	290.0000
4896.1823	263.0000
4896.2115	310.0000
4896.2407	325.0000
4896.2699	222.0000
4896.2990	263.0000
4896.3282	338.0000
4896.3574	324.0000
4896.3866	283.0000
4896.4157	279.0000
4896.4449	310.0000
4896.4741	270.0000
4896.5032	256.0000
4896.5324	236.0000
4896.5615	273.0000
4896.5907	268.0000
4896.6199	358.0000
4896.6490	371.0000
4896.6782	332.0000
4896.7073	295.0000
4896.7365	273.0000
4896.7657	228.0000
4896.7948	282.0000
4896.8240	216.0000
4896.8532	208.0000
4896.8824	174.0000
4896.9115	211.0000
4896.9407	238.0000
4896.9698	319.0000
4896.9989	298.0000
4897.0281	236.0000
